Reference Number,File Name,Global details,Segment details,Hue,Chroma,
022090,022090AC_2.jpg,sd chroma expand-contract by 0.5,
022090,022090AC_3.jpg,sd chroma expand-contract by 2.0,
022090,022090AC_4.jpg,sd chroma expand-contract by 4.0,
239096,239096B_1.jpg,mean chroma shift by -2sd,
239096,239096B_2.jpg,mean chroma shift by -1sd,
239096,239096B_3.jpg,mean chroma shift by +1sd,
239096,239096B_4.jpg,mean chroma shift by +2sd,
239096,239096C_1.jpg,sd chroma expand-contract by 0.25,
239096,239096C_2.jpg,sd chroma expand-contract by 0.5,
239096,239096C_3.jpg,sd chroma expand-contract by 2.0,
239096,239096C_4.jpg,sd chroma expand-contract by 4.0,
118035,118035B_1.jpg,mean chroma shift by -2sd,
118035,118035B_2.jpg,mean chroma shift by -1sd,
118035,118035B_3.jpg,mean chroma shift by +1sd,
118035,118035B_4.jpg,mean chroma shift by +2sd,
118035,118035C_1.jpg,sd chroma expand-contract by 0.25,
118035,118035C_2.jpg,sd chroma expand-contract by 0.5,
118035,118035C_3.jpg,sd chroma expand-contract by 2.0,
118035,118035C_4.jpg,sd chroma expand-contract by 4.0,
025098,025098A.jpg,white balance corrected reference file
025098,025098AB_1.jpg,mean chroma shift by -2sd,
025098,025098AB_2.jpg,mean chroma shift by -1sd,
025098,025098AB_3.jpg,mean chroma shift by +1sd,
025098,025098AB_4.jpg,mean chroma shift by +2sd,
025098,025098AC_1.jpg,sd chroma expand-contract by 0.25,
025098,025098AC_2.jpg,sd chroma expand-contract by 0.5,
025098,025098AC_3.jpg,sd chroma expand-contract by 2.0,
025098,025098AC_4.jpg,sd chroma expand-contract by 4.0,
140075,140075B_1.jpg,mean chroma shift by -2sd,
140075,140075B_2.jpg,mean chroma shift by -1sd,
140075,140075B_3.jpg,mean chroma shift by +1sd,
140075,140075B_4.jpg,mean chroma shift by +2sd,
140075,140075C_1.jpg,sd chroma expand-contract by 0.25,
140075,140075C_2.jpg,sd chroma expand-contract by 0.5,
140075,140075C_3.jpg,sd chroma expand-contract by 2.0,
140075,140075C_4.jpg,sd chroma expand-contract by 4.0,
118020,118020B_1.jpg,mean chroma shift by -2sd,
118020,118020B_2.jpg,mean chroma shift by -1sd,
118020,118020B_3.jpg,mean chroma shift by +1sd,
118020,118020B_4.jpg,mean chroma shift by +2sd,
118020,118020C_1.jpg,sd chroma expand-contract by 0.25,
118020,118020C_2.jpg,sd chroma expand-contract by 0.5,
118020,118020C_3.jpg,sd chroma expand-contract by 2.0,
118020,118020C_4.jpg,sd chroma expand-contract by 4.0,
046076,046076A.jpg,white balance corrected reference file
046076,046076AB_1.jpg,mean chroma shift by -2sd,
046076,046076AB_2.jpg,mean chroma shift by -1sd,
046076,046076AB_3.jpg,mean chroma shift by +1sd,
046076,046076AB_4.jpg,mean chroma shift by +2sd,
046076,046076AC_1.jpg,sd chroma expand-contract by 0.25,
046076,046076AC_2.jpg,sd chroma expand-contract by 0.5,
046076,046076AC_3.jpg,sd chroma expand-contract by 2.0,
046076,046076AC_4.jpg,sd chroma expand-contract by 4.0,
078019,078019A.jpg,white balance corrected reference file
078019,078019AB_1.jpg,mean chroma shift by -2sd,
078019,078019AB_2.jpg,mean chroma shift by -1sd,
078019,078019AB_3.jpg,mean chroma shift by +1sd,
078019,078019AB_4.jpg,mean chroma shift by +2sd,
078019,078019AC_1.jpg,sd chroma expand-contract by 0.25,
078019,078019AC_2.jpg,sd chroma expand-contract by 0.5,
078019,078019AC_3.jpg,sd chroma expand-contract by 2.0,
078019,078019AC_4.jpg,sd chroma expand-contract by 4.0,
153093,153093A.jpg,white balance corrected reference file
153093,153093AB_1.jpg,mean chroma shift by -2sd,
153093,153093AB_2.jpg,mean chroma shift by -1sd,
153093,153093AB_3.jpg,mean chroma shift by +1sd,
153093,153093AB_4.jpg,mean chroma shift by +2sd,
153093,153093AC_1.jpg,sd chroma expand-contract by 0.25,
153093,153093AC_2.jpg,sd chroma expand-contract by 0.5,
153093,153093AC_3.jpg,sd chroma expand-contract by 2.0,
153093,153093AC_4.jpg,sd chroma expand-contract by 4.0,
323016,323016B_1.jpg,mean chroma shift by -2sd,
323016,323016B_2.jpg,mean chroma shift by -1sd,
323016,323016B_3.jpg,mean chroma shift by +1sd,
323016,323016B_4.jpg,mean chroma shift by +2sd,
323016,323016C_1.jpg,sd chroma expand-contract by 0.25,
323016,323016C_2.jpg,sd chroma expand-contract by 0.5,
323016,323016C_3.jpg,sd chroma expand-contract by 2.0,
323016,323016C_4.jpg,sd chroma expand-contract by 4.0,
376001,376001B_1.jpg,mean chroma shift by -2sd,
376001,376001B_2.jpg,mean chroma shift by -1sd,
376001,376001B_3.jpg,mean chroma shift by +1sd,
376001,376001B_4.jpg,mean chroma shift by +2sd,
376001,376001C_1.jpg,sd chroma expand-contract by 0.25,
376001,376001C_2.jpg,sd chroma expand-contract by 0.5,
376001,376001C_3.jpg,sd chroma expand-contract by 2.0,
376001,376001C_4.jpg,sd chroma expand-contract by 4.0,
022093,022093A.jpg,white balance corrected reference file
022093,022093AB_1.jpg,mean chroma shift by -2sd,
022093,022093AB_2.jpg,mean chroma shift by -1sd,
022093,022093AB_3.jpg,mean chroma shift by +1sd,
022093,022093AB_4.jpg,mean chroma shift by +2sd,
022093,022093AC_1.jpg,sd chroma expand-contract by 0.25,
022093,022093AC_2.jpg,sd chroma expand-contract by 0.5,
022093,022093AC_3.jpg,sd chroma expand-contract by 2.0,
022093,022093AC_4.jpg,sd chroma expand-contract by 4.0,
118035,118035A.jpg,white balance corrected reference file
118035,118035AB_1.jpg,mean chroma shift by -2sd,
118035,118035AB_2.jpg,mean chroma shift by -1sd,
118035,118035AB_3.jpg,mean chroma shift by +1sd,
118035,118035AB_4.jpg,mean chroma shift by +2sd,
118035,118035AC_1.jpg,sd chroma expand-contract by 0.25,
118035,118035AC_2.jpg,sd chroma expand-contract by 0.5,
118035,118035AC_3.jpg,sd chroma expand-contract by 2.0,
118035,118035AC_4.jpg,sd chroma expand-contract by 4.0,
024004,024004A.jpg,white balance corrected reference file
024004,024004AB_1.jpg,mean chroma shift by -2sd,
024004,024004AB_2.jpg,mean chroma shift by -1sd,
024004,024004AB_3.jpg,mean chroma shift by +1sd,
024004,024004AB_4.jpg,mean chroma shift by +2sd,
024004,024004AC_1.jpg,sd chroma expand-contract by 0.25,
024004,024004AC_2.jpg,sd chroma expand-contract by 0.5,
024004,024004AC_3.jpg,sd chroma expand-contract by 2.0,
024004,024004AC_4.jpg,sd chroma expand-contract by 4.0,
056028,056028A.jpg,white balance corrected reference file
056028,056028AB_1.jpg,mean chroma shift by -2sd,
056028,056028AB_2.jpg,mean chroma shift by -1sd,
056028,056028AB_3.jpg,mean chroma shift by +1sd,
056028,056028AB_4.jpg,mean chroma shift by +2sd,
056028,056028AC_1.jpg,sd chroma expand-contract by 0.25,
056028,056028AC_2.jpg,sd chroma expand-contract by 0.5,
056028,056028AC_3.jpg,sd chroma expand-contract by 2.0,
056028,056028AC_4.jpg,sd chroma expand-contract by 4.0,
239096,239096A.jpg,white balance corrected reference file
239096,239096AB_1.jpg,mean chroma shift by -2sd,
239096,239096AB_2.jpg,mean chroma shift by -1sd,
239096,239096AB_3.jpg,mean chroma shift by +1sd,
239096,239096AB_4.jpg,mean chroma shift by +2sd,
239096,239096AC_1.jpg,sd chroma expand-contract by 0.25,
239096,239096AC_2.jpg,sd chroma expand-contract by 0.5,
239096,239096AC_3.jpg,sd chroma expand-contract by 2.0,
239096,239096AC_4.jpg,sd chroma expand-contract by 4.0,
024004,024004B_1.jpg,mean chroma shift by -2sd,
024004,024004B_2.jpg,mean chroma shift by -1sd,
024004,024004B_3.jpg,mean chroma shift by +1sd,
024004,024004B_4.jpg,mean chroma shift by +2sd,
024004,024004C_1.jpg,sd chroma expand-contract by 0.25,
024004,024004C_2.jpg,sd chroma expand-contract by 0.5,
024004,024004C_3.jpg,sd chroma expand-contract by 2.0,
024004,024004C_4.jpg,sd chroma expand-contract by 4.0,
078019,078019B_1.jpg,mean chroma shift by -2sd,
078019,078019B_2.jpg,mean chroma shift by -1sd,
078019,078019B_3.jpg,mean chroma shift by +1sd,
078019,078019B_4.jpg,mean chroma shift by +2sd,
078019,078019C_1.jpg,sd chroma expand-contract by 0.25,
078019,078019C_2.jpg,sd chroma expand-contract by 0.5,
078019,078019C_3.jpg,sd chroma expand-contract by 2.0,
078019,078019C_4.jpg,sd chroma expand-contract by 4.0,
242078,242078A.jpg,white balance corrected reference file
242078,242078AB_1.jpg,mean chroma shift by -2sd,
242078,242078AB_2.jpg,mean chroma shift by -1sd,
242078,242078AB_3.jpg,mean chroma shift by +1sd,
242078,242078AB_4.jpg,mean chroma shift by +2sd,
242078,242078AC_1.jpg,sd chroma expand-contract by 0.25,
242078,242078AC_2.jpg,sd chroma expand-contract by 0.5,
242078,242078AC_3.jpg,sd chroma expand-contract by 2.0,
242078,242078AC_4.jpg,sd chroma expand-contract by 4.0,
187029,187029A.jpg,white balance corrected reference file
187029,187029AB_1.jpg,mean chroma shift by -2sd,
187029,187029AB_2.jpg,mean chroma shift by -1sd,
187029,187029AB_3.jpg,mean chroma shift by +1sd,
187029,187029AB_4.jpg,mean chroma shift by +2sd,
187029,187029AC_1.jpg,sd chroma expand-contract by 0.25,
187029,187029AC_2.jpg,sd chroma expand-contract by 0.5,
187029,187029AC_3.jpg,sd chroma expand-contract by 2.0,
187029,187029AC_4.jpg,sd chroma expand-contract by 4.0,
187029,187029D_1.jpg,derigistration shift by 0.01,
187029,187029D_2.jpg,derigistration shift by 0.02,
187029,187029D_3.jpg,derigistration shift by 0.03,
187029,187029D_4.jpg,derigistration shift by 0.04,
025098,025098D_1.jpg,derigistration shift by 0.01,
025098,025098D_2.jpg,derigistration shift by 0.02,
025098,025098D_3.jpg,derigistration shift by 0.03,
025098,025098D_4.jpg,derigistration shift by 0.04,
242078,242078D_1.jpg,derigistration shift by 0.01,
242078,242078D_2.jpg,derigistration shift by 0.02,
242078,242078D_3.jpg,derigistration shift by 0.03,
242078,242078D_4.jpg,derigistration shift by 0.04,
022090,022090D_1.jpg,derigistration shift by 0.01,
022090,022090D_2.jpg,derigistration shift by 0.02,
022090,022090D_3.jpg,derigistration shift by 0.03,
022090,022090D_4.jpg,derigistration shift by 0.04,
198023,198023AD_1.jpg,derigistration shift by 0.01,
198023,198023AD_2.jpg,derigistration shift by 0.02,
198023,198023AD_3.jpg,derigistration shift by 0.03,
198023,198023AD_4.jpg,derigistration shift by 0.04,
323016,323016AD_1.jpg,derigistration shift by 0.01,
323016,323016AD_2.jpg,derigistration shift by 0.02,
323016,323016AD_3.jpg,derigistration shift by 0.03,
323016,323016AD_4.jpg,derigistration shift by 0.04,
015004,015004D_1.jpg,derigistration shift by 0.01,
015004,015004D_2.jpg,derigistration shift by 0.02,
015004,015004D_3.jpg,derigistration shift by 0.03,
015004,015004D_4.jpg,derigistration shift by 0.04,
022093,022093D_1.jpg,derigistration shift by 0.01,
022093,022093D_2.jpg,derigistration shift by 0.02,
022093,022093D_3.jpg,derigistration shift by 0.03,
022093,022093D_4.jpg,derigistration shift by 0.04,
376001,376001AD_1.jpg,derigistration shift by 0.01,
376001,376001AD_2.jpg,derigistration shift by 0.02,
376001,376001AD_3.jpg,derigistration shift by 0.03,
376001,376001AD_4.jpg,derigistration shift by 0.04,
153093,153093D_1.jpg,derigistration shift by 0.01,
153093,153093D_2.jpg,derigistration shift by 0.02,
153093,153093D_3.jpg,derigistration shift by 0.03,
153093,153093D_4.jpg,derigistration shift by 0.04,
151087,151087D_1.jpg,derigistration shift by 0.01,
151087,151087D_2.jpg,derigistration shift by 0.02,
151087,151087D_3.jpg,derigistration shift by 0.03,
151087,151087D_4.jpg,derigistration shift by 0.04,
151087,151087AD_1.jpg,derigistration shift by 0.01,
151087,151087AD_2.jpg,derigistration shift by 0.02,
151087,151087AD_3.jpg,derigistration shift by 0.03,
151087,151087AD_4.jpg,derigistration shift by 0.04,
046076,046076D_1.jpg,derigistration shift by 0.01,
046076,046076D_2.jpg,derigistration shift by 0.02,
046076,046076D_3.jpg,derigistration shift by 0.03,
046076,046076D_4.jpg,derigistration shift by 0.04,
015004,015004AD_1.jpg,derigistration shift by 0.01,
015004,015004AD_2.jpg,derigistration shift by 0.02,
015004,015004AD_3.jpg,derigistration shift by 0.03,
015004,015004AD_4.jpg,derigistration shift by 0.04,
198023,198023D_1.jpg,derigistration shift by 0.01,
198023,198023D_2.jpg,derigistration shift by 0.02,
198023,198023D_3.jpg,derigistration shift by 0.03,
198023,198023D_4.jpg,derigistration shift by 0.04,
056028,056028D_1.jpg,derigistration shift by 0.01,
056028,056028D_2.jpg,derigistration shift by 0.02,
056028,056028D_3.jpg,derigistration shift by 0.03,
056028,056028D_4.jpg,derigistration shift by 0.04,
065019,065019D_1.jpg,derigistration shift by 0.01,
065019,065019D_2.jpg,derigistration shift by 0.02,
065019,065019D_3.jpg,derigistration shift by 0.03,
065019,065019D_4.jpg,derigistration shift by 0.04,
118020,118020AD_1.jpg,derigistration shift by 0.01,
118020,118020AD_2.jpg,derigistration shift by 0.02,
118020,118020AD_3.jpg,derigistration shift by 0.03,
118020,118020AD_4.jpg,derigistration shift by 0.04,
065019,065019AD_1.jpg,derigistration shift by 0.01,
065019,065019AD_2.jpg,derigistration shift by 0.02,
065019,065019AD_3.jpg,derigistration shift by 0.03,
065019,065019AD_4.jpg,derigistration shift by 0.04,
140075,140075AD_1.jpg,derigistration shift by 0.01,
140075,140075AD_2.jpg,derigistration shift by 0.02,
140075,140075AD_3.jpg,derigistration shift by 0.03,
140075,140075AD_4.jpg,derigistration shift by 0.04,
022090,022090AD_1.jpg,derigistration shift by 0.01,
022090,022090AD_2.jpg,derigistration shift by 0.02,
022090,022090AD_3.jpg,derigistration shift by 0.03,
022090,022090AD_4.jpg,derigistration shift by 0.04,
239096,239096D_1.jpg,derigistration shift by 0.01,
239096,239096D_2.jpg,derigistration shift by 0.02,
239096,239096D_3.jpg,derigistration shift by 0.03,
239096,239096D_4.jpg,derigistration shift by 0.04,
118035,118035D_1.jpg,derigistration shift by 0.01,
118035,118035D_2.jpg,derigistration shift by 0.02,
118035,118035D_3.jpg,derigistration shift by 0.03,
118035,118035D_4.jpg,derigistration shift by 0.04,
025098,025098AD_1.jpg,derigistration shift by 0.01,
025098,025098AD_2.jpg,derigistration shift by 0.02,
025098,025098AD_3.jpg,derigistration shift by 0.03,
025098,025098AD_4.jpg,derigistration shift by 0.04,
140075,140075D_1.jpg,derigistration shift by 0.01,
140075,140075D_2.jpg,derigistration shift by 0.02,
140075,140075D_3.jpg,derigistration shift by 0.03,
140075,140075D_4.jpg,derigistration shift by 0.04,
118020,118020D_1.jpg,derigistration shift by 0.01,
118020,118020D_2.jpg,derigistration shift by 0.02,
118020,118020D_3.jpg,derigistration shift by 0.03,
118020,118020D_4.jpg,derigistration shift by 0.04,
046076,046076AD_1.jpg,derigistration shift by 0.01,
046076,046076AD_2.jpg,derigistration shift by 0.02,
046076,046076AD_3.jpg,derigistration shift by 0.03,
046076,046076AD_4.jpg,derigistration shift by 0.04,
078019,078019AD_1.jpg,derigistration shift by 0.01,
078019,078019AD_2.jpg,derigistration shift by 0.02,
078019,078019AD_3.jpg,derigistration shift by 0.03,
078019,078019AD_4.jpg,derigistration shift by 0.04,
153093,153093AD_1.jpg,derigistration shift by 0.01,
153093,153093AD_2.jpg,derigistration shift by 0.02,
153093,153093AD_3.jpg,derigistration shift by 0.03,
153093,153093AD_4.jpg,derigistration shift by 0.04,
323016,323016D_1.jpg,derigistration shift by 0.01,
323016,323016D_2.jpg,derigistration shift by 0.02,
323016,323016D_3.jpg,derigistration shift by 0.03,
323016,323016D_4.jpg,derigistration shift by 0.04,
376001,376001D_1.jpg,derigistration shift by 0.01,
376001,376001D_2.jpg,derigistration shift by 0.02,
376001,376001D_3.jpg,derigistration shift by 0.03,
376001,376001D_4.jpg,derigistration shift by 0.04,
022093,022093AD_1.jpg,derigistration shift by 0.01,
022093,022093AD_2.jpg,derigistration shift by 0.02,
022093,022093AD_3.jpg,derigistration shift by 0.03,
022093,022093AD_4.jpg,derigistration shift by 0.04,
118035,118035AD_1.jpg,derigistration shift by 0.01,
118035,118035AD_2.jpg,derigistration shift by 0.02,
118035,118035AD_3.jpg,derigistration shift by 0.03,
118035,118035AD_4.jpg,derigistration shift by 0.04,
024004,024004AD_1.jpg,derigistration shift by 0.01,
024004,024004AD_2.jpg,derigistration shift by 0.02,
024004,024004AD_3.jpg,derigistration shift by 0.03,
024004,024004AD_4.jpg,derigistration shift by 0.04,
056028,056028AD_1.jpg,derigistration shift by 0.01,
056028,056028AD_2.jpg,derigistration shift by 0.02,
056028,056028AD_3.jpg,derigistration shift by 0.03,
056028,056028AD_4.jpg,derigistration shift by 0.04,
239096,239096AD_1.jpg,derigistration shift by 0.01,
239096,239096AD_2.jpg,derigistration shift by 0.02,
239096,239096AD_3.jpg,derigistration shift by 0.03,
239096,239096AD_4.jpg,derigistration shift by 0.04,
024004,024004D_1.jpg,derigistration shift by 0.01,
024004,024004D_2.jpg,derigistration shift by 0.02,
024004,024004D_3.jpg,derigistration shift by 0.03,
024004,024004D_4.jpg,derigistration shift by 0.04,
078019,078019D_1.jpg,derigistration shift by 0.01,
078019,078019D_2.jpg,derigistration shift by 0.02,
078019,078019D_3.jpg,derigistration shift by 0.03,
078019,078019D_4.jpg,derigistration shift by 0.04,
242078,242078AD_1.jpg,derigistration shift by 0.01,
242078,242078AD_2.jpg,derigistration shift by 0.02,
242078,242078AD_3.jpg,derigistration shift by 0.03,
242078,242078AD_4.jpg,derigistration shift by 0.04,
187029,187029AD_1.jpg,derigistration shift by 0.01,
187029,187029AD_2.jpg,derigistration shift by 0.02,
187029,187029AD_3.jpg,derigistration shift by 0.03,
187029,187029AD_4.jpg,derigistration shift by 0.04,
