,GTFileName,ReColFileName,Mod Number,WB Corrected,ReColorMod,SOTA,zScore,GT_zScore,Details,Hue,Chroma,a,b
38,015004_gt.jpg,015004AF_12.jpg,12,A,Shift segment hue,0.0,-0.2959738882295265,0.3969867273949054,changing segment hue by 64 from 188 to 124,124.0,23.0,22.88924871346053,-2.254394227579894
39,015004_gt.jpg,015004AF_13.jpg,13,A,Shift segment hue,0.0,-1.0766664760240636,0.3969867273949054,changing segment hue by 128 from 188 to 60,60.0,23.0,-2.254394227579895,-22.88924871346053
40,015004_gt.jpg,015004AF_2.jpg,2,A,Shift segment hue,0.0,0.7463173167500021,0.3969867273949054,changing segment hue by 2 from 188 to 186,186.0,23.0,3.37480091247332,22.751059729189965
41,015004_gt.jpg,015004AF_3.jpg,3,A,Shift segment hue,0.0,0.4666284889405935,0.3969867273949054,changing segment hue by 4 from 188 to 192,192.0,23.0,1.4083438190194562e-15,23.0
42,015004_gt.jpg,015004AF_4.jpg,4,A,Shift segment hue,0.0,0.7285998705578578,0.3969867273949054,changing segment hue by 4 from 188 to 184,184.0,23.0,4.487077406370951,22.558061449274295
43,015004_gt.jpg,015004AF_5.jpg,5,A,Shift segment hue,0.0,0.3714939523438148,0.3969867273949054,changing segment hue by 8 from 188 to 196,196.0,23.0,-2.254394227579895,22.88924871346053
44,015004_gt.jpg,015004AF_6.jpg,6,A,Shift segment hue,0.0,1.0587684141592453,0.3969867273949054,changing segment hue by 8 from 188 to 180,180.0,23.0,6.676547576852633,22.009627721840804
45,015004_gt.jpg,015004AF_7.jpg,7,A,Shift segment hue,0.0,-0.07915657479973698,0.3969867273949054,changing segment hue by 16 from 188 to 204,204.0,23.0,-6.676547576852631,22.009627721840804
46,015004_gt.jpg,015004AF_8.jpg,8,A,Shift segment hue,0.0,1.0581494815107204,0.3969867273949054,changing segment hue by 16 from 188 to 172,172.0,23.0,10.84212494699795,20.28418908001216
47,015004_gt.jpg,015004AF_9.jpg,9,A,Shift segment hue,0.0,-0.7659889492088974,0.3969867273949054,changing segment hue by 32 from 188 to 220,220.0,23.0,-14.591045535763842,17.779240427342952
48,015004_gt.jpg,015004AG_1.jpg,1,A,Shift segment Chroma,0.0,0.37409633091110067,0.3969867273949054,changing segment chroma by +1sd ,188.0,33.0,3.234565630875505,32.841095980182494
49,015004_gt.jpg,015004AG_2.jpg,2,A,Shift segment Chroma,0.0,0.2777693485540786,0.3969867273949054,changing segment chroma by -1sd ,188.0,12.0,1.1762056839547292,11.942216720066362
50,015004_gt.jpg,015004AG_3.jpg,3,A,Shift segment Chroma,0.0,1.018007435687731,0.3969867273949054,changing segment chroma by +2sd ,188.0,43.0,4.2147370341711135,42.792943246904464
51,015004_gt.jpg,015004AG_4.jpg,4,A,Shift segment Chroma,0.0,-0.5576625281508181,0.3969867273949054,changing segment chroma by -2sd ,188.0,2.0,0.1960342806591215,1.9903694533443936
52,015004_gt.jpg,015004B_1.jpg,1,N,Shift mean of Chroma,0.0,-0.2389117410450273,0.3969867273949054,mean chroma shift by -2sd,0.0,0.0,0.0,-0.0
53,015004_gt.jpg,015004B_2.jpg,2,N,Shift mean of Chroma,0.0,0.36790901061916526,0.3969867273949054,mean chroma shift by -1sd,0.0,0.0,0.0,-0.0
54,015004_gt.jpg,015004B_3.jpg,3,N,Shift mean of Chroma,0.0,0.11831946760348484,0.3969867273949054,mean chroma shift by +1sd,0.0,0.0,0.0,-0.0
55,015004_gt.jpg,015004B_4.jpg,4,N,Shift mean of Chroma,0.0,-0.5335264232576402,0.3969867273949054,mean chroma shift by +2sd,0.0,0.0,0.0,-0.0
56,015004_gt.jpg,015004C_1.jpg,1,N,Expand Contrast Chroma,0.0,0.45303750835862544,0.3969867273949054,sd chroma expand-contract by 0.25,0.0,0.0,0.0,-0.0
57,015004_gt.jpg,015004C_2.jpg,2,N,Expand Contrast Chroma,0.0,0.5142234897678415,0.3969867273949054,sd chroma expand-contract by 0.5,0.0,0.0,0.0,-0.0
58,015004_gt.jpg,015004C_3.jpg,3,N,Expand Contrast Chroma,0.0,0.006857665784309314,0.3969867273949054,sd chroma expand-contract by 2.0,0.0,0.0,0.0,-0.0
59,015004_gt.jpg,015004C_4.jpg,4,N,Expand Contrast Chroma,0.0,-0.35912522750936376,0.3969867273949054,sd chroma expand-contract by 4.0,0.0,0.0,0.0,-0.0
60,015004_gt.jpg,015004D_1.jpg,1,N,Spatial Shift,0.0,0.4616090123027526,0.3969867273949054,derigistration shift by 0.01,0.0,0.0,0.0,-0.0
61,015004_gt.jpg,015004D_2.jpg,2,N,Spatial Shift,0.0,-0.390661914917354,0.3969867273949054,derigistration shift by 0.02,0.0,0.0,0.0,-0.0
62,015004_gt.jpg,015004D_3.jpg,3,N,Spatial Shift,0.0,-1.0709062724968863,0.3969867273949054,derigistration shift by 0.03,0.0,0.0,0.0,-0.0
63,015004_gt.jpg,015004D_4.jpg,4,N,Spatial Shift,0.0,-1.2836229700695827,0.3969867273949054,derigistration shift by 0.04,0.0,0.0,0.0,-0.0
64,015004_gt.jpg,015004F_1.jpg,1,N,Shift segment hue,0.0,0.4239217209148086,0.3969867273949054,changing segment hue by 2 from 190 to 192,192.0,40.0,2.4492935982947065e-15,40.0
65,015004_gt.jpg,015004F_10.jpg,10,N,Shift segment hue,0.0,-0.18213771165370407,0.3969867273949054,changing segment hue by 32 from 190 to 158,158.0,40.0,29.63804501419837,26.86235819388073
66,015004_gt.jpg,015004F_11.jpg,11,N,Shift segment hue,0.0,-1.209295855733127,0.3969867273949054,changing segment hue by 64 from 190 to 254,254.0,40.0,-39.9518182482069,1.962706973096719
67,015004_gt.jpg,015004F_12.jpg,12,N,Shift segment hue,0.0,-1.208442506401835,0.3969867273949054,changing segment hue by 64 from 190 to 126,126.0,40.0,39.9518182482069,-1.9627069730967208
68,015004_gt.jpg,015004F_13.jpg,13,N,Shift segment hue,0.0,-1.1843842580765387,0.3969867273949054,changing segment hue by 128 from 190 to 62,62.0,40.0,-1.9627069730967204,-39.9518182482069
69,015004_gt.jpg,015004F_2.jpg,2,N,Shift segment hue,0.0,0.5452335010166327,0.3969867273949054,changing segment hue by 2 from 190 to 188,188.0,40.0,3.920685613182431,39.80738906688787
70,015004_gt.jpg,015004F_3.jpg,3,N,Shift segment hue,0.0,0.01711458361669744,0.3969867273949054,changing segment hue by 4 from 190 to 194,194.0,40.0,-1.9627069730967204,39.9518182482069
71,015004_gt.jpg,015004F_4.jpg,4,N,Shift segment hue,0.0,0.6371779830617971,0.3969867273949054,changing segment hue by 4 from 190 to 186,186.0,40.0,5.8692189782144695,39.56706039859124
72,015004_gt.jpg,015004F_5.jpg,5,N,Shift segment hue,0.0,-0.19607400986299803,0.3969867273949054,changing segment hue by 8 from 190 to 198,198.0,40.0,-5.869218978214466,39.56706039859124
73,015004_gt.jpg,015004F_6.jpg,6,N,Shift segment hue,0.0,0.8057780612819523,0.3969867273949054,changing segment hue by 8 from 190 to 182,182.0,40.0,9.71920719613056,38.80125012778176
74,015004_gt.jpg,015004F_7.jpg,7,N,Shift segment hue,0.0,-0.8873083066666425,0.3969867273949054,changing segment hue by 16 from 190 to 206,206.0,40.0,-13.475594135688798,37.66176260732083
75,015004_gt.jpg,015004F_8.jpg,8,N,Shift segment hue,0.0,0.46256051524417735,0.3969867273949054,changing segment hue by 16 from 190 to 174,174.0,40.0,17.102203737211287,36.15957172493773
76,015004_gt.jpg,015004F_9.jpg,9,N,Shift segment hue,0.0,-1.1948843268776947,0.3969867273949054,changing segment hue by 32 from 190 to 222,222.0,40.0,-26.862358193880738,29.63804501419836
77,015004_gt.jpg,015004G_1.jpg,1,N,Shift segment Chroma,0.0,-0.1372668587440789,0.3969867273949054,changing segment chroma by +1sd ,190.0,53.0,2.600586739353161,52.936159178874135
78,015004_gt.jpg,015004G_2.jpg,2,N,Shift segment Chroma,0.0,0.585480305904285,0.3969867273949054,changing segment chroma by -1sd ,190.0,26.0,1.2757595325128714,25.96868186133448
79,015004_gt.jpg,015004G_3.jpg,3,N,Shift segment Chroma,0.0,-0.2651409761828688,0.3969867273949054,changing segment chroma by +2sd ,190.0,66.0,3.2384665056095967,65.92050010954138
80,015004_gt.jpg,015004G_4.jpg,4,N,Shift segment Chroma,0.0,-0.85046791974282,0.3969867273949054,changing segment chroma by -2sd ,190.0,13.0,0.6378797662564357,12.98434093066724
81,015004_gt.jpg,015004I_1.jpg,1,N,Iizuka Colourisation,1.0,0.23470192599259249,0.3969867273949054,Colourised by Iizuka,0.0,0.0,0.0,-0.0
82,015004_gt.jpg,015004L_1.jpg,1,N,Larson Colourisation,1.0,-0.2738570399259203,0.3969867273949054,Colourised by Larsson,0.0,0.0,0.0,-0.0
83,015004_gt.jpg,015004O_1.jpg,1,N,DeOldify Colourisation,1.0,1.028949339237064,0.3969867273949054,Colourised by DeOldify,0.0,0.0,0.0,-0.0
84,015004_gt.jpg,015004P_1.jpg,1,N,Photoshop Colourisation,1.0,-0.9845898013084464,0.3969867273949054,Colourised by PhotoShop,0.0,0.0,0.0,-0.0
85,015004_gt.jpg,015004Z_1.jpg,1,N,Zhang Colourisation,1.0,-0.07694861398698893,0.3969867273949054,Colourised by Zhang1,0.0,0.0,0.0,-0.0
86,015004_gt.jpg,015004Z_2.jpg,2,N,Zhang Colourisation,1.0,0.5895114458674854,0.3969867273949054,Colourised by Zhang2,0.0,0.0,0.0,-0.0
87,022090_gt.jpg,022090_gt.jpg,0,N,N,0.0,0.39698672739490537,0.39698672739490537,Ground Truth Reference Image,,,,
88,022090_gt.jpg,022090A.jpg,0,A,N,0.0,0.5650784226329427,0.39698672739490537,White Balance Corrected Reference File,,,,
89,022090_gt.jpg,022090_gt.jpg,0,N,Shift mean of Chroma,0.0,0.39698672739490537,0.39698672739490537,Ground Truth Reference Image,,,,
90,022090_gt.jpg,022090A.jpg,0,A,Shift mean of Chroma,0.0,0.5650784226329427,0.39698672739490537,White Balance Corrected Reference File,,,,
91,022090_gt.jpg,022090_gt.jpg,0,N,Expand Contrast Chroma,0.0,0.39698672739490537,0.39698672739490537,Ground Truth Reference Image,,,,
92,022090_gt.jpg,022090A.jpg,0,A,Expand Contrast Chroma,0.0,0.5650784226329427,0.39698672739490537,White Balance Corrected Reference File,,,,
93,022090_gt.jpg,022090_gt.jpg,0,N,Spatial Shift,0.0,0.39698672739490537,0.39698672739490537,Ground Truth Reference Image,,,,
94,022090_gt.jpg,022090A.jpg,0,A,Spatial Shift,0.0,0.5650784226329427,0.39698672739490537,White Balance Corrected Reference File,,,,
95,022090_gt.jpg,022090_gt.jpg,0,N,Shift segment hue,0.0,0.39698672739490537,0.39698672739490537,Ground Truth Reference Image,,,,
96,022090_gt.jpg,022090A.jpg,0,A,Shift segment hue,0.0,0.5650784226329427,0.39698672739490537,White Balance Corrected Reference File,,,,
97,022090_gt.jpg,022090_gt.jpg,0,N,Shift segment Chroma,0.0,0.39698672739490537,0.39698672739490537,Ground Truth Reference Image,,,,
98,022090_gt.jpg,022090A.jpg,0,A,Shift segment Chroma,0.0,0.5650784226329427,0.39698672739490537,White Balance Corrected Reference File,,,,
99,022090_gt.jpg,022090_gt.jpg,0,N,Iizuka Colourisation,0.0,0.39698672739490537,0.39698672739490537,Ground Truth Reference Image,,,,
100,022090_gt.jpg,022090A.jpg,0,A,Iizuka Colourisation,0.0,0.5650784226329427,0.39698672739490537,White Balance Corrected Reference File,,,,
101,022090_gt.jpg,022090_gt.jpg,0,N,Larson Colourisation,0.0,0.39698672739490537,0.39698672739490537,Ground Truth Reference Image,,,,
102,022090_gt.jpg,022090A.jpg,0,A,Larson Colourisation,0.0,0.5650784226329427,0.39698672739490537,White Balance Corrected Reference File,,,,
103,022090_gt.jpg,022090_gt.jpg,0,N,DeOldify Colourisation,0.0,0.39698672739490537,0.39698672739490537,Ground Truth Reference Image,,,,
104,022090_gt.jpg,022090A.jpg,0,A,DeOldify Colourisation,0.0,0.5650784226329427,0.39698672739490537,White Balance Corrected Reference File,,,,
105,022090_gt.jpg,022090_gt.jpg,0,N,Photoshop Colourisation,0.0,0.39698672739490537,0.39698672739490537,Ground Truth Reference Image,,,,
106,022090_gt.jpg,022090A.jpg,0,A,Photoshop Colourisation,0.0,0.5650784226329427,0.39698672739490537,White Balance Corrected Reference File,,,,
107,022090_gt.jpg,022090_gt.jpg,0,N,Zhang Colourisation,0.0,0.39698672739490537,0.39698672739490537,Ground Truth Reference Image,,,,
108,022090_gt.jpg,022090A.jpg,0,A,Zhang Colourisation,0.0,0.5650784226329427,0.39698672739490537,White Balance Corrected Reference File,,,,
109,022090_gt.jpg,022090A.jpg,0,A,N,0.0,0.5650784226329427,0.39698672739490537,white balance corrected reference file,0.0,0.0,0.0,-0.0
110,022090_gt.jpg,022090AB_1.jpg,1,A,Shift mean of Chroma,0.0,0.12316730679468103,0.39698672739490537,mean chroma shift by -2sd,0.0,0.0,0.0,-0.0
111,022090_gt.jpg,022090AB_2.jpg,2,A,Shift mean of Chroma,0.0,0.5104509995635773,0.39698672739490537,mean chroma shift by -1sd,0.0,0.0,0.0,-0.0
112,022090_gt.jpg,022090AB_3.jpg,3,A,Shift mean of Chroma,0.0,-0.004028286526219443,0.39698672739490537,mean chroma shift by +1sd,0.0,0.0,0.0,-0.0
113,022090_gt.jpg,022090AB_4.jpg,4,A,Shift mean of Chroma,0.0,0.07596136889466407,0.39698672739490537,mean chroma shift by +2sd,0.0,0.0,0.0,-0.0
114,022090_gt.jpg,022090AC_1.jpg,1,A,Expand Contrast Chroma,0.0,0.08414091224908382,0.39698672739490537,sd chroma expand-contract by 0.25,0.0,0.0,0.0,-0.0
115,022090_gt.jpg,022090AC_2.jpg,2,A,Expand Contrast Chroma,0.0,0.29280649301538686,0.39698672739490537,sd chroma expand-contract by 0.5,0.0,0.0,0.0,-0.0
116,022090_gt.jpg,022090AC_3.jpg,3,A,Expand Contrast Chroma,0.0,0.5232920895674331,0.39698672739490537,sd chroma expand-contract by 2.0,0.0,0.0,0.0,-0.0
117,022090_gt.jpg,022090AC_4.jpg,4,A,Expand Contrast Chroma,0.0,-0.2891344873484735,0.39698672739490537,sd chroma expand-contract by 4.0,0.0,0.0,0.0,-0.0
118,022090_gt.jpg,022090AD_1.jpg,1,A,Spatial Shift,0.0,-0.010320628369832215,0.39698672739490537,derigistration shift by 0.01,0.0,0.0,0.0,-0.0
119,022090_gt.jpg,022090AD_2.jpg,2,A,Spatial Shift,0.0,0.10655338523452022,0.39698672739490537,derigistration shift by 0.02,0.0,0.0,0.0,-0.0
120,022090_gt.jpg,022090AD_3.jpg,3,A,Spatial Shift,0.0,-0.15221194052810197,0.39698672739490537,derigistration shift by 0.03,0.0,0.0,0.0,-0.0
121,022090_gt.jpg,022090AD_4.jpg,4,A,Spatial Shift,0.0,-0.6145417261426561,0.39698672739490537,derigistration shift by 0.04,0.0,0.0,0.0,-0.0
122,022090_gt.jpg,022090AF_1.jpg,1,A,Shift segment hue,0.0,0.4685328504343983,0.39698672739490537,changing segment hue by 2 from 224 to 226,226.0,17.0,-12.5961691310343,11.416502232399315
123,022090_gt.jpg,022090AF_10.jpg,10,A,Shift segment hue,0.0,-0.10141991417773395,0.39698672739490537,changing segment hue by 32 from 224 to 192,192.0,17.0,1.04094977927525e-15,17.0
124,022090_gt.jpg,022090AF_11.jpg,11,A,Shift segment hue,0.0,-0.7116518810175989,0.39698672739490537,changing segment hue by 64 from 224 to 32,32.0,17.0,-12.020815280171307,-12.020815280171307
125,022090_gt.jpg,022090AF_12.jpg,12,A,Shift segment hue,0.0,-0.9082759141918508,0.39698672739490537,changing segment hue by 64 from 224 to 160,160.0,17.0,12.020815280171307,12.020815280171307
126,022090_gt.jpg,022090AF_13.jpg,13,A,Shift segment hue,0.0,-0.7815837981265048,0.39698672739490537,changing segment hue by 128 from 224 to 96,96.0,17.0,12.020815280171307,-12.020815280171307
127,022090_gt.jpg,022090AF_2.jpg,2,A,Shift segment hue,0.0,0.9035650203318741,0.39698672739490537,changing segment hue by 2 from 224 to 222,222.0,17.0,-11.416502232399312,12.596169131034303
128,022090_gt.jpg,022090AF_3.jpg,3,A,Shift segment hue,0.0,0.03757075183352694,0.39698672739490537,changing segment hue by 4 from 224 to 228,228.0,17.0,-13.141177707166529,10.784685830781973
129,022090_gt.jpg,022090AF_4.jpg,4,A,Shift segment hue,0.0,0.20481969963333446,0.39698672739490537,changing segment hue by 4 from 224 to 220,220.0,17.0,-10.784685830781967,13.14117770716653
130,022090_gt.jpg,022090AF_5.jpg,5,A,Shift segment hue,0.0,0.230372775139868,0.39698672739490537,changing segment hue by 8 from 224 to 232,232.0,17.0,-14.13498340914327,9.444693961333236
131,022090_gt.jpg,022090AF_6.jpg,6,A,Shift segment hue,0.0,0.6493267904329965,0.39698672739490537,changing segment hue by 8 from 224 to 216,216.0,17.0,-9.444693961333233,14.134983409143272
132,022090_gt.jpg,022090AF_7.jpg,7,A,Shift segment hue,0.0,1.1767401297139215,0.39698672739490537,changing segment hue by 16 from 224 to 240,240.0,17.0,-15.705952052691874,6.505618350206527
133,022090_gt.jpg,022090AF_8.jpg,8,A,Shift segment hue,0.0,0.48942998317513586,0.39698672739490537,changing segment hue by 16 from 224 to 208,208.0,17.0,-6.505618350206525,15.705952052691874
134,022090_gt.jpg,022090AF_9.jpg,9,A,Shift segment hue,0.0,1.1761214098721733,0.39698672739490537,changing segment hue by 32 from 224 to 0,0.0,17.0,-17.0,-2.0818995585505003e-15
135,022090_gt.jpg,022090AG_1.jpg,1,A,Shift segment Chroma,0.0,0.6152862619946775,0.39698672739490537,changing segment chroma by +1sd ,224.0,23.0,-16.263455967290593,16.263455967290593
136,022090_gt.jpg,022090AG_2.jpg,2,A,Shift segment Chroma,0.0,0.6640309534744226,0.39698672739490537,changing segment chroma by -1sd ,224.0,10.0,-7.071067811865475,7.071067811865476
137,022090_gt.jpg,022090AG_3.jpg,3,A,Shift segment Chroma,0.0,0.21097211456162004,0.39698672739490537,changing segment chroma by +2sd ,224.0,29.0,-20.50609665440988,20.50609665440988
138,022090_gt.jpg,022090AG_4.jpg,4,A,Shift segment Chroma,0.0,0.09759640628612676,0.39698672739490537,changing segment chroma by -2sd ,224.0,4.0,-2.82842712474619,2.8284271247461903
139,022090_gt.jpg,022090B_1.jpg,1,N,Shift mean of Chroma,0.0,-0.19124135760390906,0.39698672739490537,mean chroma shift by -2sd,0.0,0.0,0.0,-0.0
140,022090_gt.jpg,022090B_2.jpg,2,N,Shift mean of Chroma,0.0,0.3241940286396075,0.39698672739490537,mean chroma shift by -1sd,0.0,0.0,0.0,-0.0
141,022090_gt.jpg,022090B_3.jpg,3,N,Shift mean of Chroma,0.0,0.21174936386266546,0.39698672739490537,mean chroma shift by +1sd,0.0,0.0,0.0,-0.0
142,022090_gt.jpg,022090B_4.jpg,4,N,Shift mean of Chroma,0.0,-0.15987084297091422,0.39698672739490537,mean chroma shift by +2sd,0.0,0.0,0.0,-0.0
143,022090_gt.jpg,022090C_1.jpg,1,N,Expand Contrast Chroma,0.0,-0.039212916380801224,0.39698672739490537,sd chroma expand-contract by 0.25,0.0,0.0,0.0,-0.0
144,022090_gt.jpg,022090C_2.jpg,2,N,Expand Contrast Chroma,0.0,0.14783823328323142,0.39698672739490537,sd chroma expand-contract by 0.5,0.0,0.0,0.0,-0.0
145,022090_gt.jpg,022090C_3.jpg,3,N,Expand Contrast Chroma,0.0,0.22155859346966067,0.39698672739490537,sd chroma expand-contract by 2.0,0.0,0.0,0.0,-0.0
146,022090_gt.jpg,022090C_4.jpg,4,N,Expand Contrast Chroma,0.0,0.2636478330359443,0.39698672739490537,sd chroma expand-contract by 4.0,0.0,0.0,0.0,-0.0
147,022090_gt.jpg,022090D_1.jpg,1,N,Spatial Shift,0.0,-0.05081170359440179,0.39698672739490537,derigistration shift by 0.01,0.0,0.0,0.0,-0.0
148,022090_gt.jpg,022090D_2.jpg,2,N,Spatial Shift,0.0,0.06717696548953747,0.39698672739490537,derigistration shift by 0.02,0.0,0.0,0.0,-0.0
149,022090_gt.jpg,022090D_3.jpg,3,N,Spatial Shift,0.0,0.30045706149345314,0.39698672739490537,derigistration shift by 0.03,0.0,0.0,0.0,-0.0
150,022090_gt.jpg,022090D_4.jpg,4,N,Spatial Shift,0.0,-0.2886746233125675,0.39698672739490537,derigistration shift by 0.04,0.0,0.0,0.0,-0.0
151,022090_gt.jpg,022090F_1.jpg,1,N,Shift segment hue,0.0,-0.2620741401228006,0.39698672739490537,changing segment hue by 2 from 17 to 19,19.0,15.0,-13.398364517932729,-6.744169944819103
152,022090_gt.jpg,022090F_10.jpg,10,N,Shift segment hue,0.0,0.41519618653988644,0.39698672739490537,changing segment hue by 32 from 17 to 240,240.0,15.0,-13.858192987669302,5.740251485476348
153,022090_gt.jpg,022090F_11.jpg,11,N,Shift segment hue,0.0,-0.8410081949605204,0.39698672739490537,changing segment hue by 64 from 17 to 81,81.0,15.0,6.078619710074847,-13.71314633555296
154,022090_gt.jpg,022090F_12.jpg,12,N,Shift segment hue,0.0,0.7231461065388312,0.39698672739490537,changing segment hue by 64 from 17 to 208,208.0,15.0,-5.740251485476346,13.858192987669302
155,022090_gt.jpg,022090F_13.jpg,13,N,Shift segment hue,0.0,-0.7673123827665815,0.39698672739490537,changing segment hue by 128 from 17 to 145,145.0,15.0,13.71314633555296,6.078619710074848
156,022090_gt.jpg,022090F_2.jpg,2,N,Shift segment hue,0.0,0.71430873026677,0.39698672739490537,changing segment hue by 2 from 17 to 15,15.0,15.0,-13.994891982521082,-5.398425548024825
